AX,AY,AZ,label
0.5785086658623657,-0.7838712533003788,-0.2032240301397784,4
0.6792454659983245,-0.7838712533003788,-0.2032240301397784,4
0.5785086658623657,-0.7973800856682298,-0.21936367043189678,4
0.5281402657943862,-0.7973800856682298,-0.21936367043189678,4
0.5952981325516922,-0.8243977504039318,-0.12252582867918665,4
0.5785086658623657,-0.8243977504039318,-0.0579672675107132,4
0.5617191991730393,-0.7973800856682298,-0.009548346634358117,4
0.7296138660663039,-0.7973800856682298,-0.0579672675107132,4
0.7128243993769774,-0.7838712533003788,-0.15480510926342336,4
0.7631927994449568,-0.7433447561968257,-0.09024654809494992,4
0.7296138660663039,-0.7433447561968257,-0.10638618838706827,4
0.7296138660663039,-0.7568535885646768,-0.138665468971305,4
0.7296138660663039,-0.7568535885646768,-0.07410690780283156,4
0.6792454659983245,-0.8108889180360809,-0.025687986926476482,4
0.8975085329595685,-0.878433079875336,-0.04182762721859484,4
0.8975085329595685,-0.9594860740824421,-0.21936367043189678,4
0.9982453330955273,-1.0000125711859953,-0.10638618838706827,4
0.5113507991050598,-0.878433079875336,-0.138665468971305,4
0.4945613324157334,-1.1756273919680584,0.2486858980395356,4
0.5617191991730393,-0.6487829296218686,-0.09024654809494992,4
0.3938245322797746,-0.7298359238289747,-0.30006187189248856,4
0.37703506559044814,-0.5136946059433585,-0.3484807927688437,4
0.4945613324157334,-0.3515886175291462,-0.41303935393731717,4
0.5281402657943862,-0.5272034383112094,-0.5905753971506191,4
0.5785086658623657,-1.0945743977609521,-1.17160244766688,4
0.058035198493245274,-0.891941912243187,-0.7035528791954476,4
0.25950879876516286,-1.1080832301288033,-0.07410690780283156,4
0.7296138660663039,-0.3110621204255931,0.5069201427134293,4
0.9310874663382214,-1.1621185596002073,-0.8165303612402761,4
0.2762982654544893,-0.5136946059433585,0.05501021453411532,4
0.7967717328236098,-0.7568535885646768,-0.1870843898476601,4
0.6288770659303451,-0.6082564325183155,-0.138665468971305,4
0.5449297324837128,-0.7838712533003788,-0.31620151218460696,4
0.7799822661342832,-0.9729949064502932,-0.35655061291490286,4
0.7128243993769774,-1.1621185596002073,-0.3968997136451988,4
0.8807190662702422,-0.9459772417145912,0.10342913541047039,4
0.0748246651825717,-1.4187863745893765,0.08728949511835203,4
0.7296138660663039,-0.5136946059433585,-0.025687986926476482,4
0.1755614653185305,-0.4596592764719543,-0.2839222316003703,4
0.37703506559044814,-0.28404445568989106,-0.25164295101613354,4
0.5113507991050598,-0.4191327793684014,-0.7519718000718026,4
0.6456665326196717,-0.905450744611038,-1.1554628073747615,4
0.02445626511459231,-0.864924247507485,-0.8649492821166312,4
-0.12664893508934588,-1.770016016153503,0.20026697716318057,4
1.0821926665421597,0.02665868877068229,0.264825538331654,4
1.015034799784854,-1.3107157156465685,-0.5098771956900273,4
-0.21059626853597818,-0.3921151146326993,-0.15480510926342336,4
1.0318242664741804,-0.8379065827717829,0.13570841599470712,4
0.34345613221179516,-0.6352740972540175,-0.2032240301397784,4
0.5449297324837128,-0.7973800856682298,-0.31620151218460696,4
0.9142979996488949,-0.9324684093467401,-0.07410690780283156,4
0.7631927994449568,-1.4187863745893765,0.07114985482623369,4
-0.6135434690798135,-1.0000125711859953,-0.38076007335308043,4
0.4777718657264069,-1.2701892185430155,0.5876183441740213,4
0.5281402657943862,-0.28404445568989106,-0.25164295101613354,4
0.007666798425265876,-0.2975532880577421,-0.10638618838706827,4
0.15877199862920408,-0.2975532880577421,-0.0579672675107132,4
0.9814558664062009,-1.5944011953714399,-1.0909042462062881,4
0.5113507991050598,-0.8379065827717829,0.3939426606686009,4
-0.311333068671937,-1.1215920624966542,-0.6067150374427375,4
0.5281402657943862,-0.9189595769788891,0.6521769053424946,4
0.3266666655224687,-0.7838712533003788,-0.15480510926342336,4
0.7296138660663039,-0.8514154151396339,0.08728949511835203,4
0.6456665326196717,-0.7838712533003788,0.0227309339498786,4
0.5617191991730393,-0.7433447561968257,-0.2032240301397784,4
1.015034799784854,-0.7838712533003788,-0.1870843898476601,4
0.9142979996488949,-0.7703624209325277,-0.3968997136451988,4
0.2259298653865099,-0.7028182590932726,-0.42917899422943545,4
0.12519306525055113,-1.2296627214394624,-0.21936367043189678,4
0.1419825319398776,-0.7703624209325277,-0.41303935393731717,4
0.7128243993769774,-0.5542211030469115,-0.6228546777348558,4
0.3266666655224687,-0.5001857735755074,-0.719692519487566,4
0.2930877321438158,-0.4596592764719543,-0.8649492821166312,4
0.007666798425265876,-0.5272034383112094,-0.6389943180269742,4
0.058035198493245274,-0.7298359238289747,-0.6874132389033293,4
0.5617191991730393,-0.8379065827717829,-1.2361610088353534,4
-0.05949106833204,-1.4052775422215256,-0.44531863452155385,4
-0.0930700017106929,-0.05439430543642381,0.07114985482623369,4
0.6792454659983245,-1.2161538890716115,-0.25164295101613354,4
0.3602455989011216,-0.6217652648861665,-0.025687986926476482,4
0.5281402657943862,-0.7028182590932726,-0.2839222316003703,4
0.4274034656584276,-0.6758005943575706,-0.12252582867918665,4
0.3266666655224687,-0.6758005943575706,-0.07410690780283156,4
0.5281402657943862,-0.891941912243187,-0.15480510926342336,4
0.7128243993769774,-1.2431715538073134,-0.25164295101613354,4
0.7631927994449568,-1.1756273919680584,-0.04182762721859484,4
-0.009122668264060604,-0.8243977504039318,-0.09024654809494992,4
0.10840359856122467,-1.2836980509108666,0.4100823009607193,4
0.6288770659303451,-0.3921151146326993,-0.3323411524767253,4
-0.07628053502136647,-0.32457095279344417,-0.2839222316003703,4
0.3266666655224687,-0.3380797851612952,-0.36462043306096203,4
0.3266666655224687,-0.3380797851612952,-0.36462043306096203,4
0.1419825319398776,-1.2566803861751645,-1.5589538146777207,4
-0.1098594684000194,-1.3107157156465685,0.36166338008436416,4
0.5617191991730393,-0.44615044410410326,-0.15480510926342336,4
0.7464033327556303,-1.054047900657399,-0.1870843898476601,4
0.1755614653185305,-0.4191327793684014,0.08728949511835203,4
0.6288770659303451,-0.8379065827717829,0.07114985482623369,4
0.15877199862920408,-0.6487829296218686,-0.17094474955554173,4
0.6288770659303451,-0.864924247507485,-0.17094474955554173,4
0.4777718657264069,-0.9865037388181442,-0.09024654809494992,4
0.46098239903708044,-1.2161538890716115,-0.30006187189248856,4
0.04124573180391879,-0.891941912243187,-0.04182762721859484,4
0.25950879876516286,-1.2701892185430155,0.264825538331654,4
0.7128243993769774,-0.44615044410410326,-0.21936367043189678,4
-0.025912134953387084,-0.43264161173625226,-0.10638618838706827,4
0.24271933207583637,-0.4596592764719543,-0.44531863452155385,4
0.2762982654544893,-0.6758005943575706,-0.46145827481367224,4
0.09161413187189818,-1.06755673302525,-1.1554628073747615,4
-0.009122668264060604,-1.4322952069572277,-0.3484807927688437,4
0.5617191991730393,-0.28404445568989106,0.16798769657894383,4
0.7799822661342832,-1.2566803861751645,-0.31620151218460696,4
-0.3952804021185693,-0.44615044410410326,0.08728949511835203,4
0.4945613324157334,-0.8514154151396339,0.11956877570258877,4
0.3602455989011216,-0.7433447561968257,-0.31620151218460696,4
0.41061399896910106,-0.7433447561968257,-0.542156476274264,4
0.41061399896910106,-0.7028182590932726,-0.12252582867918665,4
0.5952981325516922,-1.3377333803822706,0.11956877570258877,4
-0.2945436019826105,-0.864924247507485,0.13570841599470712,4
-0.009122668264060604,-0.7298359238289747,-0.04182762721859484,4
0.41061399896910106,-1.0405390682895481,0.0227309339498786,4
0.19235093200785697,-0.7433447561968257,-0.2677825913082519,4
0.02445626511459231,-0.4731681088398053,-0.12252582867918665,4
0.34345613221179516,-0.6893094267254216,-0.3323411524767253,4
-0.1098594684000194,-1.2431715538073134,-0.6551339583190925,4
0.12519306525055113,-0.44615044410410326,-0.36462043306096203,4
0.444192932347754,-0.9729949064502932,-0.07410690780283156,4
-0.025912134953387084,-0.7568535885646768,-0.09024654809494992,4
0.2762982654544893,-0.8379065827717829,-0.07410690780283156,4
0.24271933207583637,-0.8108889180360809,-0.09024654809494992,4
0.3266666655224687,-0.8379065827717829,-0.07410690780283156,4
0.3266666655224687,-0.8379065827717829,-0.07410690780283156,4
0.2762982654544893,-0.8379065827717829,-0.04182762721859484,4
0.2762982654544893,-0.8379065827717829,-0.04182762721859484,4
0.24271933207583637,-0.8243977504039318,-0.0579672675107132,4
0.2259298653865099,-0.8243977504039318,-0.09024654809494992,4
0.2762982654544893,-0.8243977504039318,-0.12252582867918665,4
0.2762982654544893,-0.8243977504039318,-0.12252582867918665,4
0.25950879876516286,-0.8243977504039318,-0.138665468971305,4
0.2930877321438158,-0.8108889180360809,-0.12252582867918665,4
0.2930877321438158,-0.8108889180360809,-0.138665468971305,4
0.25950879876516286,-0.8108889180360809,-0.15480510926342336,4
0.25950879876516286,-0.8108889180360809,-0.12252582867918665,4
0.41061399896910106,-0.5812387677826135,-0.493737555397909,2
0.662455999308998,-0.7568535885646768,-0.1870843898476601,2
0.444192932347754,-1.0135214035538462,-0.6067150374427375,2
1.1829294666781185,-1.2972068832787176,-0.2032240301397784,2
0.04124573180391879,-1.5268570335321847,-0.38076007335308043,2
-0.07628053502136647,-0.05439430543642381,0.1518480562868255,2
0.5449297324837128,0.621047312956127,-0.10638618838706827,2
0.5617191991730393,-0.5001857735755074,-0.138665468971305,2
0.3266666655224687,-0.864924247507485,-0.6228546777348558,2
-0.4960172022545281,-0.3380797851612952,-0.41303935393731717,2
-0.12664893508934588,-0.4596592764719543,0.0227309339498786,2
-0.16022786846799883,-1.027030235921697,1.0879471932296905,2
0.1419825319398776,-0.5272034383112094,-0.7358321597796843,2
-1.3019116033421985,-3.904411530273963,-0.8649492821166312,2
0.5785086658623657,-0.4191327793684014,-1.5266745340934837,2
0.37703506559044814,0.4319236598062128,-0.3323411524767253,2
-0.04270160164271352,-0.08141197017212587,-0.10638618838706827,2
0.24271933207583637,0.2157823419205965,0.6037579844661395,2
-1.285122136652872,0.5670119834847229,2.637352661273053,2
-1.5369641369927691,0.7291179718989351,2.944005826823302,2
0.5785086658623657,-0.4596592764719543,2.3145598554306854,2
-0.14343840177867234,1.1614006076701675,1.1202264738139271,2
-0.12664893508934588,0.580520815852574,1.701253524330188,2
0.34345613221179516,0.45894132454191483,1.7658120854986616,2
0.24271933207583637,0.4049059950705107,1.5721364019932411,2
0.34345613221179516,0.4319236598062128,1.652834603453833,2
0.3602455989011216,0.44543249217406383,1.6851138840380697,2
0.3602455989011216,0.44543249217406383,1.652834603453833,2
0.3602455989011216,0.44543249217406383,1.6689742437459514,2
0.3602455989011216,0.45894132454191483,1.652834603453833,2
0.8303506662022627,-0.8108889180360809,-0.15480510926342336,2
0.24271933207583637,-0.5947476001504646,-0.10638618838706827,2
0.41061399896910106,-0.905450744611038,-0.30006187189248856,2
0.444192932347754,-0.9865037388181442,-0.1870843898476601,2
-0.07628053502136647,-1.1486097272323563,-0.46145827481367224,2
0.058035198493245226,-1.4322952069572277,-0.6874132389033293,2
0.19235093200785697,-0.3921151146326993,-0.138665468971305,2
0.10840359856122467,0.09420285060993736,0.0227309339498786,2
0.8135611995129363,-0.21650029385063607,0.10342913541047039,2
0.2595087987651629,-0.14895613201138094,-0.3968997136451988,2
-0.2945436019826105,-0.5812387677826135,0.28096517862377235,2
-0.9829117362449957,-0.864924247507485,-0.23550331072401515,2
-0.14343840177867234,-0.13544729964352992,1.1686453946902822,2
-1.1843853365169132,-3.3100229060885185,-1.2361610088353534,2
0.9310874663382214,-1.5538746982678868,-0.23550331072401515,2
0.058035198493245274,-0.24351795858633815,-1.8333276996437327,2
-0.4456488021865487,-0.28404445568989106,-0.6874132389033293,2
0.20914039869718345,0.45894132454191483,0.11956877570258877,2
0.1419825319398776,0.17525584481704345,0.3778030203764825,2
-0.41206986880789576,0.4049059950705107,1.6044156825774778,2
-1.7720166706433393,0.5264854863811699,2.8794472656548282,2
0.4777718657264069,0.16174701244919243,2.4759562583518693,2
0.2762982654544893,0.4049059950705107,1.5559967617011228,2
-0.7646486692837516,0.4859589892776168,1.3300417976114658,2
0.3602455989011216,0.3778883303348087,1.7658120854986616,2
0.20914039869718345,-0.5812387677826135,-0.25164295101613354,2
0.41061399896910106,-0.7298359238289747,-0.23550331072401515,2
-0.596754002390487,-0.7433447561968257,0.4262219412528376,2
-0.24417520191463116,-0.5542211030469115,0.7651543873873231,2
-1.5033852036141162,-4.363711830780899,0.845852588847915,2
1.7034029340472387,-0.013867808332870797,-3.0276610812604914,2
0.7464033327556303,0.08069401824208633,-2.0754223040255084,2
-0.8821749361090367,-0.37860628226484827,-0.6551339583190926,2
-0.23578046856996782,0.17525584481704345,0.7651543873873231,2
0.41061399896910106,0.18876467718489445,0.6441070851964354,2
0.4945613324157334,-0.21650029385063607,0.5230597830055477,2
-2.6786478718669686,0.3778883303348087,4.800064460416913,2
-0.22738573522530467,0.7831533013703392,1.4591589199484127,2
0.2930877321438158,0.3238530008634046,1.8949292078356084,2
-0.41206986880789576,0.621047312956127,1.2332039558587558,2
0.20914039869718345,0.4184148274383618,1.7980913660828983,2
0.20914039869718345,0.44543249217406383,1.652834603453833,2
0.1419825319398776,0.44543249217406383,1.5882760422853595,2
-0.7982276026624046,-0.08141197017212587,-0.3484807927688437,2
-1.8055956040219923,-0.175973796747083,-0.493737555397909,2
-2.5107532049737036,0.45894132454191483,0.7490147470952048,2
-1.4026484034781572,0.3913971627026597,-0.3968997136451988,2
-1.318701070031525,-0.040885473068572854,-0.2677825913082519,2
-1.0836485363809545,-0.2570267909541892,-0.3323411524767253,2
-0.9661222695556692,-0.2570267909541892,-0.41303935393731717,2
-0.6639118691477928,0.040167521138533245,-0.41303935393731717,2
-0.5128066689438546,0.02665868877068229,-0.5098771956900273,2
-0.6639118691477928,0.013149856402831261,-0.44531863452155385,2
-0.6639118691477928,0.08069401824208633,-0.30006187189248856,2
-0.5128066689438546,0.2698176713920005,-0.09024654809494992,2
-0.6639118691477928,-0.24351795858633815,0.11956877570258877,2
-0.14343840177867234,-0.28404445568989106,0.16798769657894383,2
0.058035198493245274,0.29683533612770263,0.5230597830055477,2
-0.3784909354292428,-2.1212456577176293,-0.025687986926476482,2
0.12519306525055113,-1.4322952069572277,0.13570841599470712,2
-0.47922773556520165,-0.891941912243187,0.2486858980395356,2
2.139929067969727,1.364033093187933,0.4585012218370743,2
0.5281402657943862,0.8236797984738922,-0.8488096418245128,2
-1.3858589367888308,0.09420285060993736,-0.2677825913082519,2
-0.9493328028663427,0.040167521138533245,-0.17094474955554173,2
-0.9829117362449957,0.09420285060993736,-0.09024654809494992,2
-1.0836485363809545,0.17525584481704345,-0.12252582867918665,2
-1.2683326699635455,-0.040885473068572854,-0.38076007335308043,2
-1.0164906696236486,-0.0003589759650197688,-0.31620151218460696,2
-0.4456488021865487,0.12122051534563934,-0.07410690780283156,2
-2.326069071391113,0.2292911742884475,2.7019112224415265,2
-1.3354905367208514,-0.44615044410410326,0.9426904306006253,2
1.0821926665421597,0.05367635350638427,-0.07410690780283156,2
0.5281402657943862,0.13472934771349038,-0.3968997136451988,2
0.7799822661342832,-1.3107157156465685,-0.3484807927688437,2
-1.3858589367888308,-3.674761380020496,1.0718075529375721,2
-2.52754267166303,-0.7028182590932726,1.8626499272513715,2
-0.009122668264060604,-0.8514154151396339,-0.7358321597796843,2
1.3172452001927302,0.08069401824208633,-0.009548346634358117,2
1.4347714670180154,1.6342097405449534,-0.44531863452155385,2
3.31519173622258,2.201580699994696,-0.30006187189248856,2
0.9646663997168744,0.9857857868881046,1.9917670495883184,2
0.8135611995129363,0.18876467718489445,0.7812940276794416,2
0.6792454659983245,-0.3515886175291462,2.3468391360149226,2
-0.025912134953387084,-0.12193846727567896,1.733532804914425,2
0.7464033327556303,0.13472934771349038,1.4591589199484127,2
0.6456665326196717,0.09420285060993736,1.5721364019932411,2
0.6456665326196717,0.09420285060993736,1.5559967617011228,2
0.6288770659303451,0.09420285060993736,1.5559967617011228,2
0.6456665326196717,0.09420285060993736,1.5559967617011228,2
0.6456665326196717,0.09420285060993736,1.5559967617011228,2
0.6456665326196717,0.09420285060993736,1.5559967617011228,2
0.6456665326196717,0.09420285060993736,1.5559967617011228,2
-1.033280136312975,-0.13544729964352992,0.8781318694321518,2
-0.8485960027303838,-0.05439430543642381,0.29710481891589074,2
-0.5463856023225075,-0.16246496437923197,0.1841273368710622,2
-0.6974908025264457,-0.02737664070072183,0.08728949511835203,2
-1.3690694700995043,0.17525584481704345,0.5876183441740213,2
-0.7310697359050987,0.2157823419205965,0.1841273368710622,2
-0.36170146873991643,0.12122051534563934,0.1841273368710622,2
0.5281402657943862,0.3643794979669576,-0.04182762721859484,2
1.7034029340472387,-0.37860628226484827,-0.5582961165663823,2
-0.8318065360410576,-6.065824709130126,-0.009548346634358117,2
-3.0480161390321507,-0.7163270914611236,-0.36462043306096203,2
0.8975085329595685,-2.39142230507465,1.7173931646223066,2
0.6288770659303451,0.8912239603131473,1.4591589199484127,2
-0.24417520191463116,1.6612274052806555,-1.0263456850378148,2
-1.4026484034781572,1.2424536018772738,-2.4950529516205857,2
-0.1098594684000194,0.6750826424275311,-1.445976332632892,2
0.02445626511459231,0.621047312956127,-1.4782556132171287,2
-0.025912134953387084,0.6615738100596801,-1.5589538146777207,2
0.058035198493245274,0.621047312956127,-1.5266745340934837,2
0.007666798425265876,0.648064977691829,-1.5428141743856023,2
0.8471401328915892,-1.2836980509108666,-0.15480510926342336,1
-0.07628053502136647,-0.5947476001504646,-1.2038817282511167,1
1.7369818674258917,-0.7028182590932726,-0.8649492821166312,1
0.3266666655224687,-0.5542211030469115,-0.7358321597796843,1
0.444192932347754,-0.06790313780427484,0.31324445920800914,1
-0.12664893508934588,-0.0003589759650197688,0.3939426606686009,1
0.0748246651825717,-0.10842963490782792,0.7328751068030864,1
0.9142979996488949,-0.5272034383112094,-1.2845799297117084,1
-0.17701733515732523,-0.32457095279344417,-1.7687691384752595,1
1.1325610666101391,0.6750826424275311,-1.930165541396443,1
0.9310874663382214,1.350524260820082,-1.9140259011043244,1
0.5449297324837128,1.7017539023842085,-2.3982151098678752,1
1.0654031998528333,1.6747362376485064,-2.4143547501599936,1
1.0821926665421597,2.228598364730398,-0.2677825913082519,1
0.058035198493245274,2.107018873419739,-0.3323411524767253,1
0.5952981325516922,1.8098245613270163,0.4423615815449559,1
1.0318242664741804,1.2829800989808269,-1.0909042462062881,1
0.6960349326876509,1.391050757923635,0.4423615815449559,1
1.1325610666101391,2.6068456710302264,-0.5260168359821457,1
0.5617191991730393,1.6071920758092513,0.10342913541047039,1
1.350824133571383,1.7828068965913144,0.13570841599470712,1
0.5449297324837128,1.7287715671199106,-0.6389943180269742,1
0.7128243993769774,1.6882450700163574,0.0227309339498786,1
1.1157715999208124,1.364033093187933,-0.8003907209481578,1
0.7967717328236098,1.2424536018772738,-0.6874132389033293,1
0.7799822661342832,0.9182416250488494,-1.8817466205200877,1
0.7128243993769774,0.3103441684955536,-1.1554628073747615,1
0.5617191991730393,1.0803476134630616,-1.9463051816885613,1
1.015034799784854,0.05367635350638427,-2.5273322322048224,1
0.1755614653185305,0.2157823419205965,-1.3329988505880634,1
1.199718933367445,0.8371886308417432,-0.493737555397909,1
0.8303506662022627,0.4184148274383618,-2.1883997860703364,1
1.166139999988792,0.45894132454191483,-1.704210577306786,1
0.7128243993769774,0.607538480588276,-1.494395253509247,1
0.7967717328236098,0.607538480588276,-0.8649492821166312,1
-0.63033293576914,-0.9729949064502932,-2.0915619443176268,1
-0.025912134953387084,-0.4731681088398053,-0.31620151218460696,1
0.46098239903708044,0.702100307163233,-0.6551339583190925,1
0.25950879876516286,0.040167521138533245,-0.9779267641614596,1
0.7128243993769774,0.2698176713920005,-0.542156476274264,1
0.6540612659643349,0.2698176713920005,-1.5912330952619573,1
0.5952981325516922,1.2289447695094227,-2.333656548699402,1
0.41061399896910106,1.7828068965913144,-2.333656548699402,1
0.5617191991730393,1.6477185729128043,-3.156778203597438,1
0.6960349326876509,1.8638598907984205,-0.9133682029929862,1
0.4945613324157334,1.9314040526376757,0.10342913541047039,1
0.9478769330275479,2.2961425265696533,0.6360372650503763,1
0.6120875992410186,1.6747362376485064,-0.23550331072401515,1
0.4274034656584276,1.0938564458309126,0.4585012218370743,1
0.6120875992410186,1.2424536018772738,0.07114985482623369,1
0.24271933207583637,2.7419339947087367,0.13570841599470712,1
0.9814558664062009,2.107018873419739,0.05501021453411532,1
0.34345613221179516,1.391050757923635,0.3939426606686009,1
1.2500873334354243,2.1340365381554407,0.3939426606686009,1
0.7799822661342832,1.7963157289591654,0.8135733082636782,1
0.8303506662022627,1.7422803994877616,0.05501021453411532,1
0.7128243993769774,1.269471266612976,-0.6228546777348558,1
0.25950879876516286,1.9043863879019736,-2.462773671036349,1
0.4777718657264069,0.2698176713920005,-0.5905753971506191,1
0.4777718657264069,0.2698176713920005,-0.5905753971506191,1
0.3602455989011216,1.2289447695094227,-0.8649492821166312,1
0.4274034656584276,1.7692980642234633,-0.945647483577223,1
0.6456665326196717,1.5801744110735492,-0.7842510806560394,1
0.7296138660663039,1.6477185729128043,-0.7519718000718026,1
0.46098239903708044,1.6342097405449534,-0.9779267641614596,1
0.444192932347754,-1.054047900657399,-0.23550331072401515,1
0.4274034656584276,0.17525584481704345,0.0227309339498786,1
0.4274034656584276,0.17525584481704345,0.0227309339498786,1
0.4274034656584276,-0.3921151146326993,-0.6228546777348558,1
0.2259298653865099,-1.3512422127501218,-2.0915619443176268,1
